mmsi,timestamp,lat,lon,sog,cog,heading,vessel_type,destination,draught,length
200003089,2024-01-01T15:17:12.357803+00:00,53.215117,8.456664,17.2,235.5,237.1,71,AMSTERDAM,4.6,184
200003089,2024-01-01T15:47:03.552708+00:00,53.131908,8.335562,18.7,235.9,234.2,71,AMSTERDAM,4.6,184
200003089,2024-01-01T16:16:54.747614+00:00,53.108846,8.301505,20.8,282.6,285.4,71,AMSTERDAM,4.6,184
200003089,2024-01-01T16:46:45.942520+00:00,53.162097,8.063536,14.6,177.7,175.2,71,AMSTERDAM,4.6,184
200003089,2024-01-01T17:16:37.137425+00:00,53.101554,8.065923,15.9,267.6,263.9,71,AMSTERDAM,4.6,184
200003089,2024-01-01T17:46:28.332331+00:00,53.097262,7.96271,17.4,221.5,217.9,71,AMSTERDAM,4.6,184
200003089,2024-01-01T18:16:19.527236+00:00,53.067366,7.936264,19.2,269.7,271.5,71,AMSTERDAM,4.6,184
200003089,2024-01-01T18:46:10.722142+00:00,53.066829,7.825973,18.6,257.6,254.6,71,AMSTERDAM,4.6,184
200003089,2024-01-01T19:16:01.917047+00:00,53.054582,7.77048,19.2,168.8,170.8,71,AMSTERDAM,4.6,184
200003089,2024-01-01T19:45:53.111953+00:00,52.919818,7.797139,17.2,302.5,303.6,71,AMSTERDAM,4.6,184
200003089,2024-01-01T20:15:44.306859+00:00,53.033329,7.618787,18.0,205.2,206.4,71,AMSTERDAM,4.6,184
200003089,2024-01-01T20:45:35.501764+00:00,52.934232,7.572205,20.0,249.8,254.6,71,AMSTERDAM,4.6,184
200003089,2024-01-01T21:15:26.696670+00:00,52.894552,7.464144,18.3,311.0,312.9,71,AMSTERDAM,4.6,184
200003089,2024-01-01T21:45:17.891575+00:00,52.947079,7.403786,18.9,263.1,262.1,71,AMSTERDAM,4.6,184
200003089,2024-01-01T22:15:09.086481+00:00,52.937532,7.324543,17.9,224.0,225.1,71,AMSTERDAM,4.6,184
200003089,2024-01-01T22:45:00.281387+00:00,52.881991,7.270901,16.8,326.2,330.5,71,AMSTERDAM,4.6,184
200003089,2024-01-01T23:14:51.476292+00:00,52.941552,7.230993,19.3,202.4,200.6,71,AMSTERDAM,4.6,184
200003089,2024-01-01T23:44:42.671198+00:00,52.816225,7.179339,19.9,281.9,281.8,71,AMSTERDAM,4.6,184
200003089,2024-01-02T00:14:33.866103+00:00,52.846319,7.036693,18.1,247.5,245.9,71,AMSTERDAM,4.6,184
200003089,2024-01-02T00:44:25.061009+00:00,52.820756,6.974932,16.2,273.6,277.7,71,AMSTERDAM,4.6,184
200003089,2024-01-02T01:14:16.255914+00:00,52.831004,6.812154,19.0,269.0,272.4,71,AMSTERDAM,4.6,184
200003089,2024-01-02T01:44:07.450820+00:00,52.83061,6.789546,18.8,196.7,199.2,71,AMSTERDAM,4.6,184
200003089,2024-01-02T02:13:58.645726+00:00,52.749605,6.765196,17.5,311.3,314.0,71,AMSTERDAM,4.6,184
200003089,2024-01-02T02:43:49.840631+00:00,52.819547,6.685723,22.8,245.4,244.9,71,AMSTERDAM,4.6,184
200003089,2024-01-02T03:13:41.035537+00:00,52.769817,6.577247,20.9,200.2,201.6,71,AMSTERDAM,4.6,184
200003089,2024-01-02T03:43:32.230442+00:00,52.655403,6.535229,18.8,258.2,255.8,71,AMSTERDAM,4.6,184
200003089,2024-01-02T04:13:23.425348+00:00,52.635404,6.43969,18.8,333.5,332.6,71,AMSTERDAM,4.6,184
200003089,2024-01-02T04:43:14.620254+00:00,52.716051,6.399409,20.8,257.4,260.6,71,AMSTERDAM,4.6,184
200003089,2024-01-02T05:13:05.815159+00:00,52.688952,6.278104,20.2,264.3,261.0,71,AMSTERDAM,4.6,184
200003089,2024-01-02T05:42:57.010065+00:00,52.678162,6.170094,17.8,252.6,251.0,71,AMSTERDAM,4.6,184
200003089,2024-01-02T06:12:48.204970+00:00,52.665268,6.128913,18.8,269.0,272.4,71,AMSTERDAM,4.6,184
200003089,2024-01-02T06:42:39.399876+00:00,52.661278,5.889834,17.8,77.8,80.5,71,AMSTERDAM,4.6,184
200003089,2024-01-02T07:12:30.594782+00:00,52.680716,5.97975,15.7,246.7,245.6,71,AMSTERDAM,4.6,184
200003089,2024-01-02T07:42:21.789687+00:00,52.561111,5.702428,14.7,133.9,130.8,71,AMSTERDAM,4.6,184
200003089,2024-01-02T08:12:12.984593+00:00,52.541401,5.722918,18.4,111.1,110.3,71,AMSTERDAM,4.6,184
200003089,2024-01-02T08:42:04.179498+00:00,52.528667,5.755922,23.6,305.2,309.5,71,AMSTERDAM,4.6,184
200003089,2024-01-02T09:11:55.374404+00:00,52.581113,5.681452,20.8,281.2,276.9,71,AMSTERDAM,4.6,184
200003089,2024-01-02T09:41:46.569309+00:00,52.612247,5.523697,17.6,207.9,210.8,71,AMSTERDAM,4.6,184
200003089,2024-01-02T10:11:37.764215+00:00,52.511766,5.470456,18.1,166.7,170.6,71,AMSTERDAM,4.6,184
200003089,2024-01-02T10:41:28.959121+00:00,52.391582,5.49883,17.1,277.8,274.0,71,AMSTERDAM,4.6,184
200003089,2024-01-02T11:11:20.154026+00:00,52.4148,5.330344,14.8,66.1,62.8,71,AMSTERDAM,4.6,184
200003089,2024-01-02T11:41:11.348932+00:00,52.441681,5.390934,17.4,269.1,269.6,71,AMSTERDAM,4.6,184
200003089,2024-01-02T12:11:02.543837+00:00,52.43878,5.202934,18.0,260.5,262.4,71,AMSTERDAM,4.6,184
200003089,2024-01-02T12:40:53.738743+00:00,52.429581,5.147675,18.3,290.4,295.3,71,AMSTERDAM,4.6,184
200003089,2024-01-02T13:10:44.933649+00:00,52.435262,5.132359,20.4,257.2,253.1,71,AMSTERDAM,4.6,184
200003089,2024-01-02T13:40:36.128554+00:00,52.401079,4.982309,18.9,291.2,296.0,71,AMSTERDAM,4.6,184
200003089,2024-01-02T14:10:27.323460+00:00,52.452467,4.849883,20.4,0.0,359.6,71,AMSTERDAM,4.6,184
200004178,2024-01-01T05:50:37.550226+00:00,53.529917,9.871926,13.4,95.3,92.4,71,BREMERHAVEN,7.6,116
200004178,2024-01-01T06:41:11.042650+00:00,53.525983,9.908891,11.2,214.4,218.7,71,BREMERHAVEN,7.6,116
200004178,2024-01-01T07:31:44.535074+00:00,53.445133,9.853531,6.3,340.7,336.8,71,BREMERHAVEN,7.6,116
200004178,2024-01-01T08:22:18.027498+00:00,53.535036,9.822067,8.0,155.2,156.4,71,BREMERHAVEN,7.6,116
200004178,2024-01-01T09:12:51.519922+00:00,53.432209,9.869648,9.2,277.2,280.7,71,BREMERHAVEN,7.6,116
200004178,2024-01-01T10:03:25.012346+00:00,53.46027,9.647456,11.5,13.7,16.9,71,BREMERHAVEN,7.6,116
200004178,2024-01-01T10:53:58.504770+00:00,53.565178,9.673116,12.4,212.0,217.0,71,BREMERHAVEN,7.6,116
200004178,2024-01-01T11:44:31.997193+00:00,53.542011,9.658646,9.8,25.1,24.2,71,BREMERHAVEN,7.6,116
200004178,2024-01-01T12:35:05.489617+00:00,53.57437,9.673837,13.1,193.2,197.6,71,BREMERHAVEN,7.6,116
200004178,2024-01-01T13:25:38.982041+00:00,53.486416,9.65327,12.7,243.6,246.6,71,BREMERHAVEN,7.6,116
200004178,2024-01-01T14:16:12.474465+00:00,53.442388,9.564634,10.5,0.1,4.9,71,BREMERHAVEN,7.6,116
200004178,2024-01-01T15:06:45.966889+00:00,53.487978,9.564742,9.2,310.9,310.8,71,BREMERHAVEN,7.6,116
200004178,2024-01-01T15:57:19.459313+00:00,53.505102,9.544958,7.0,90.5,89.3,71,BREMERHAVEN,7.6,116
200004178,2024-01-01T16:47:52.951737+00:00,53.503949,9.684871,12.3,311.9,312.7,71,BREMERHAVEN,7.6,116
200004178,2024-01-01T17:38:26.444161+00:00,53.556684,9.626087,11.7,241.3,239.5,71,BREMERHAVEN,7.6,116
200004178,2024-01-01T18:28:59.936585+00:00,53.481936,9.489413,12.8,326.5,322.5,71,BREMERHAVEN,7.6,116
200004178,2024-01-01T19:19:33.429009+00:00,53.517602,9.465821,14.2,224.2,225.1,71,BREMERHAVEN,7.6,116
200004178,2024-01-01T20:10:06.921433+00:00,53.450569,9.40054,15.0,318.4,317.5,71,BREMERHAVEN,7.6,116
200004178,2024-01-01T21:00:40.413857+00:00,53.522516,9.336593,13.7,109.4,110.7,71,BREMERHAVEN,7.6,116
200004178,2024-01-01T21:51:13.906281+00:00,53.500155,9.400156,10.8,241.7,246.1,71,BREMERHAVEN,7.6,116
200004178,2024-01-01T22:41:47.398705+00:00,53.462509,9.330107,11.3,37.4,35.7,71,BREMERHAVEN,7.6,116
200004178,2024-01-01T23:32:20.891128+00:00,53.488209,9.349757,13.5,271.5,272.1,71,BREMERHAVEN,7.6,116
200004178,2024-01-02T00:22:54.383552+00:00,53.490791,9.24799,10.0,105.1,106.7,71,BREMERHAVEN,7.6,116
200004178,2024-01-02T01:13:27.875976+00:00,53.486492,9.263901,10.2,10.8,9.0,71,BREMERHAVEN,7.6,116
200004178,2024-01-02T02:04:01.368400+00:00,53.588567,9.283431,13.2,189.2,188.0,71,BREMERHAVEN,7.6,116
200004178,2024-01-02T02:54:34.860824+00:00,53.495078,9.26831,15.1,252.8,249.4,71,BREMERHAVEN,7.6,116
200004178,2024-01-02T03:45:08.353248+00:00,53.487805,9.244874,13.6,230.6,229.5,71,BREMERHAVEN,7.6,116
200004178,2024-01-02T04:35:41.845672+00:00,53.395127,9.131976,13.2,54.0,54.6,71,BREMERHAVEN,7.6,116
200004178,2024-01-02T05:26:15.338096+00:00,53.45529,9.214734,11.5,286.2,283.8,71,BREMERHAVEN,7.6,116
200004178,2024-01-02T06:16:48.830520+00:00,53.486846,9.105989,9.9,114.8,119.1,71,BREMERHAVEN,7.6,116
200004178,2024-01-02T07:07:22.322944+00:00,53.465707,9.151643,12.9,330.6,332.3,71,BREMERHAVEN,7.6,116
200004178,2024-01-02T07:57:55.815368+00:00,53.569085,9.093468,14.7,230.6,235.1,71,BREMERHAVEN,7.6,116
200004178,2024-01-02T08:48:29.307792+00:00,53.491753,8.999181,10.9,20.4,24.6,71,BREMERHAVEN,7.6,116
200004178,2024-01-02T09:39:02.800216+00:00,53.564422,9.02619,10.4,172.5,167.5,71,BREMERHAVEN,7.6,116
200004178,2024-01-02T10:29:36.292639+00:00,53.503085,9.034268,10.4,264.9,266.7,71,BREMERHAVEN,7.6,116
200004178,2024-01-02T11:20:09.785063+00:00,53.501861,9.020648,12.3,264.4,259.6,71,BREMERHAVEN,7.6,116
200004178,2024-01-02T12:10:43.277487+00:00,53.49556,8.956951,14.0,85.4,88.9,71,BREMERHAVEN,7.6,116
200004178,2024-01-02T13:01:16.769911+00:00,53.50019,9.014589,7.6,328.7,328.3,71,BREMERHAVEN,7.6,116
200004178,2024-01-02T13:51:50.262335+00:00,53.58594,8.962376,11.7,203.8,206.7,71,BREMERHAVEN,7.6,116
200004178,2024-01-02T14:42:23.754759+00:00,53.384019,8.873167,9.0,56.8,60.6,71,BREMERHAVEN,7.6,116
200004178,2024-01-02T15:32:57.247183+00:00,53.399923,8.897506,15.6,24.5,25.1,71,BREMERHAVEN,7.6,116
200004178,2024-01-02T16:23:30.739607+00:00,53.472841,8.93069,11.9,318.5,315.1,71,BREMERHAVEN,7.6,116
200004178,2024-01-02T17:14:04.232031+00:00,53.500726,8.906024,10.8,280.3,280.3,71,BREMERHAVEN,7.6,116
200004178,2024-01-02T18:04:37.724455+00:00,53.534505,8.7206,12.1,225.2,229.9,71,BREMERHAVEN,7.6,116
200004178,2024-01-02T18:55:11.216879+00:00,53.523654,8.709673,8.5,114.4,117.9,71,BREMERHAVEN,7.6,116
200004178,2024-01-02T19:45:44.709303+00:00,53.480788,8.804246,9.3,294.6,295.6,71,BREMERHAVEN,7.6,116
200004178,2024-01-02T20:36:18.201727+00:00,53.550952,8.651086,11.7,270.8,269.6,71,BREMERHAVEN,7.6,116
200004178,2024-01-02T21:26:51.694151+00:00,53.55151,8.611873,6.5,159.5,162.6,71,BREMERHAVEN,7.6,116
200004178,2024-01-02T22:17:25.186574+00:00,53.509203,8.62769,13.1,26.4,27.0,71,BREMERHAVEN,7.6,116
200004178,2024-01-02T23:07:58.678998+00:00,53.548133,8.647011,6.6,236.5,237.6,71,BREMERHAVEN,7.6,116
200004178,2024-01-02T23:58:32.171422+00:00,53.513632,8.59488,14.1,0.0,358.7,71,BREMERHAVEN,7.6,116
200005128,2024-01-01T07:27:54.554991+00:00,52.341,4.88111,21.1,32.6,32.0,80,ROTTERDAM,7.5,384
200005128,2024-01-01T08:16:25.743633+00:00,52.430024,4.937652,18.6,239.1,237.9,80,ROTTERDAM,7.5,384
200005128,2024-01-01T09:04:56.932275+00:00,52.345836,4.797013,16.2,70.2,70.6,80,ROTTERDAM,7.5,384
200005128,2024-01-01T09:53:28.120916+00:00,52.389585,4.91861,17.4,268.3,266.5,80,ROTTERDAM,7.5,384
200005128,2024-01-01T10:41:59.309558+00:00,52.387457,4.848363,17.0,29.1,30.8,80,ROTTERDAM,7.5,384
200005128,2024-01-01T11:30:30.498200+00:00,52.440791,4.878031,18.3,216.6,213.9,80,ROTTERDAM,7.5,384
200005128,2024-01-01T12:19:01.686842+00:00,52.328628,4.794671,18.0,80.7,77.4,80,ROTTERDAM,7.5,384
200005128,2024-01-01T13:07:32.875483+00:00,52.347374,4.909289,16.1,186.8,183.7,80,ROTTERDAM,7.5,384
200005128,2024-01-01T13:56:04.064125+00:00,52.244115,4.896976,14.9,349.7,349.7,80,ROTTERDAM,7.5,384
200005128,2024-01-01T14:44:35.252767+00:00,52.367684,4.87451,17.1,230.8,230.8,80,ROTTERDAM,7.5,384
200005128,2024-01-01T15:33:06.441409+00:00,52.259934,4.74263,15.8,90.1,95.1,80,ROTTERDAM,7.5,384
200005128,2024-01-01T16:21:37.630050+00:00,52.259717,4.85166,14.1,299.6,299.4,80,ROTTERDAM,7.5,384
200005128,2024-01-01T17:10:08.818692+00:00,52.276439,4.822284,15.3,231.2,226.9,80,ROTTERDAM,7.5,384
200005128,2024-01-01T17:58:40.007334+00:00,52.189203,4.713614,13.9,41.8,39.0,80,ROTTERDAM,7.5,384
200005128,2024-01-01T18:47:11.195976+00:00,52.268581,4.784499,16.4,22.9,18.4,80,ROTTERDAM,7.5,384
200005128,2024-01-01T19:35:42.384617+00:00,52.295312,4.795778,21.3,178.2,177.8,80,ROTTERDAM,7.5,384
200005128,2024-01-01T20:24:13.573259+00:00,52.251381,4.797192,16.0,194.6,194.3,80,ROTTERDAM,7.5,384
200005128,2024-01-01T21:12:44.761901+00:00,52.147086,4.770088,16.0,357.8,1.0,80,ROTTERDAM,7.5,384
200005128,2024-01-01T22:01:15.950543+00:00,52.210136,4.767623,16.4,57.0,59.8,80,ROTTERDAM,7.5,384
200005128,2024-01-01T22:49:47.139184+00:00,52.243224,4.818579,19.6,188.3,189.7,80,ROTTERDAM,7.5,384
200005128,2024-01-01T23:38:18.327826+00:00,52.102019,4.798036,21.2,278.0,279.3,80,ROTTERDAM,7.5,384
200005128,2024-01-02T00:26:49.516468+00:00,52.131976,4.585219,20.2,53.8,55.4,80,ROTTERDAM,7.5,384
200005128,2024-01-02T01:15:20.705110+00:00,52.219337,4.704536,18.6,180.7,185.3,80,ROTTERDAM,7.5,384
200005128,2024-01-02T02:03:51.893751+00:00,52.178811,4.704012,14.9,268.0,267.2,80,ROTTERDAM,7.5,384
200005128,2024-01-02T02:52:23.082393+00:00,52.175701,4.616477,18.6,53.5,53.6,80,ROTTERDAM,7.5,384
200005128,2024-01-02T03:40:54.271035+00:00,52.237873,4.700628,14.1,148.1,147.7,80,ROTTERDAM,7.5,384
200005128,2024-01-02T04:29:25.459677+00:00,52.158122,4.750193,13.8,269.7,272.1,80,ROTTERDAM,7.5,384
200005128,2024-01-02T05:17:56.648318+00:00,52.157384,4.625263,16.9,34.3,31.3,80,ROTTERDAM,7.5,384
200005128,2024-01-02T06:06:27.836960+00:00,52.249823,4.688249,16.6,204.3,206.8,80,ROTTERDAM,7.5,384
200005128,2024-01-02T06:54:59.025602+00:00,52.093391,4.617474,16.3,174.2,171.9,80,ROTTERDAM,7.5,384
200005128,2024-01-02T07:43:30.214244+00:00,52.053983,4.621506,20.8,62.8,67.3,80,ROTTERDAM,7.5,384
200005128,2024-01-02T08:32:01.402885+00:00,52.105063,4.720808,15.9,265.0,261.9,80,ROTTERDAM,7.5,384
200005128,2024-01-02T09:20:32.591527+00:00,52.095419,4.611648,17.5,144.3,144.6,80,ROTTERDAM,7.5,384
200005128,2024-01-02T10:09:03.780169+00:00,52.03693,4.653723,16.9,254.1,256.7,80,ROTTERDAM,7.5,384
200005128,2024-01-02T10:57:34.968811+00:00,52.001441,4.528888,18.2,48.7,45.4,80,ROTTERDAM,7.5,384
200005128,2024-01-02T11:46:06.157452+00:00,52.158349,4.707402,18.4,213.0,212.8,80,ROTTERDAM,7.5,384
200005128,2024-01-02T12:34:37.346094+00:00,52.048995,4.636255,17.3,216.9,214.6,80,ROTTERDAM,7.5,384
200005128,2024-01-02T13:23:08.534736+00:00,51.985835,4.588834,15.4,22.4,18.7,80,ROTTERDAM,7.5,384
200005128,2024-01-02T14:11:39.723378+00:00,52.058041,4.618573,15.4,240.2,242.3,80,ROTTERDAM,7.5,384
200005128,2024-01-02T15:00:10.912019+00:00,51.996584,4.511142,15.9,98.1,98.0,80,ROTTERDAM,7.5,384
200005128,2024-01-02T15:48:42.100661+00:00,51.979193,4.632596,17.3,290.1,292.6,80,ROTTERDAM,7.5,384
200005128,2024-01-02T16:37:13.289303+00:00,52.009746,4.549107,18.1,181.2,180.7,80,ROTTERDAM,7.5,384
200005128,2024-01-02T17:25:44.477945+00:00,51.906834,4.546939,15.5,342.6,340.0,80,ROTTERDAM,7.5,384
200005128,2024-01-02T18:14:15.666586+00:00,51.978856,4.524397,19.3,349.5,346.2,80,ROTTERDAM,7.5,384
200005128,2024-01-02T19:02:46.855228+00:00,52.046668,4.511784,16.2,146.0,145.0,80,ROTTERDAM,7.5,384
200005128,2024-01-02T19:51:18.043870+00:00,51.964125,4.567387,12.4,209.9,212.4,80,ROTTERDAM,7.5,384
200005128,2024-01-02T20:39:49.232512+00:00,51.911802,4.537285,20.6,145.2,143.0,80,ROTTERDAM,7.5,384
200005128,2024-01-02T21:28:20.421153+00:00,51.895053,4.548914,16.8,262.6,262.0,80,ROTTERDAM,7.5,384
200005128,2024-01-02T22:16:51.609795+00:00,51.889687,4.507724,18.4,97.6,96.3,80,ROTTERDAM,7.5,384
200005128,2024-01-02T23:05:22.798437+00:00,51.887302,4.52566,13.3,0.0,2.6,80,ROTTERDAM,7.5,384
200006059,2024-01-01T10:07:38.695238+00:00,51.965601,4.463521,14.6,277.3,278.3,72,HAMBURG,7.0,365
200006059,2024-01-01T10:38:54.885625+00:00,51.905575,4.590899,18.5,128.2,131.5,72,HAMBURG,7.0,365
200006059,2024-01-01T11:10:11.076012+00:00,51.84594,4.666627,17.2,50.1,47.3,72,HAMBURG,7.0,365
200006059,2024-01-01T11:41:27.266399+00:00,51.900599,4.732042,15.7,127.8,128.5,72,HAMBURG,7.0,365
200006059,2024-01-01T12:12:43.456786+00:00,51.84785,4.79993,20.3,43.4,38.9,72,HAMBURG,7.0,365
200006059,2024-01-01T12:43:59.647172+00:00,51.99496,4.938888,19.1,291.4,295.1,72,HAMBURG,7.0,365
200006059,2024-01-01T13:15:15.837559+00:00,52.018581,4.87862,18.3,85.6,84.5,72,HAMBURG,7.0,365
200006059,2024-01-01T13:46:32.027946+00:00,52.02811,5.001253,19.5,53.7,49.2,72,HAMBURG,7.0,365
200006059,2024-01-01T14:17:48.218333+00:00,52.124611,5.132634,14.7,70.8,74.5,72,HAMBURG,7.0,365
200006059,2024-01-01T14:49:04.408720+00:00,52.151926,5.211227,16.7,232.9,230.1,72,HAMBURG,7.0,365
200006059,2024-01-01T15:20:20.599107+00:00,52.104814,5.148912,18.6,121.1,123.9,72,HAMBURG,7.0,365
200006059,2024-01-01T15:51:36.789494+00:00,52.027932,5.276382,22.5,44.4,41.7,72,HAMBURG,7.0,365
200006059,2024-01-01T16:22:52.979881+00:00,52.186864,5.431906,18.2,58.3,62.9,72,HAMBURG,7.0,365
200006059,2024-01-01T16:54:09.170268+00:00,52.205101,5.461404,16.8,80.9,82.2,72,HAMBURG,7.0,365
200006059,2024-01-01T17:25:25.360654+00:00,52.214136,5.517763,13.1,43.1,43.4,72,HAMBURG,7.0,365
200006059,2024-01-01T17:56:41.551041+00:00,52.269074,5.569116,21.6,143.5,143.0,72,HAMBURG,7.0,365
200006059,2024-01-01T18:27:57.741428+00:00,52.183092,5.63281,18.3,30.4,27.4,72,HAMBURG,7.0,365
200006059,2024-01-01T18:59:13.931815+00:00,52.363104,5.738411,17.5,160.5,163.6,72,HAMBURG,7.0,365
200006059,2024-01-01T19:30:30.122202+00:00,52.236029,5.783381,13.2,37.7,38.5,72,HAMBURG,7.0,365
200006059,2024-01-01T20:01:46.312589+00:00,52.342794,5.865871,17.6,142.2,146.9,72,HAMBURG,7.0,365
200006059,2024-01-01T20:33:02.502976+00:00,52.242299,5.94393,18.1,30.0,34.2,72,HAMBURG,7.0,365
200006059,2024-01-01T21:04:18.693363+00:00,52.301487,5.978096,16.7,42.7,39.4,72,HAMBURG,7.0,365
200006059,2024-01-01T21:35:34.883750+00:00,52.445152,6.110606,15.1,109.5,105.4,72,HAMBURG,7.0,365
200006059,2024-01-01T22:06:51.074136+00:00,52.377622,6.301712,15.0,295.2,290.9,72,HAMBURG,7.0,365
200006059,2024-01-01T22:38:07.264523+00:00,52.453996,6.139151,21.6,92.9,88.6,72,HAMBURG,7.0,365
200006059,2024-01-01T23:09:23.454910+00:00,52.445181,6.316201,18.0,76.6,79.9,72,HAMBURG,7.0,365
200006059,2024-01-01T23:40:39.645297+00:00,52.449419,6.33399,16.7,55.7,58.4,72,HAMBURG,7.0,365
200006059,2024-01-02T00:11:55.835684+00:00,52.544193,6.47287,17.9,142.2,146.1,72,HAMBURG,7.0,365
200006059,2024-01-02T00:43:12.026071+00:00,52.4855,6.518328,17.7,117.4,117.6,72,HAMBURG,7.0,365
200006059,2024-01-02T01:14:28.216458+00:00,52.42963,6.626093,14.9,52.9,52.3,72,HAMBURG,7.0,365
200006059,2024-01-02T01:45:44.406845+00:00,52.499838,6.718775,19.6,14.4,14.1,72,HAMBURG,7.0,365
200006059,2024-01-02T02:17:00.597232+00:00,52.588893,6.741621,17.4,83.5,86.5,72,HAMBURG,7.0,365
200006059,2024-01-02T02:48:16.787618+00:00,52.602442,6.860603,18.0,233.0,229.5,72,HAMBURG,7.0,365
200006059,2024-01-02T03:19:32.978005+00:00,52.525647,6.758785,20.8,76.7,80.1,72,HAMBURG,7.0,365
200006059,2024-01-02T03:50:49.168392+00:00,52.589116,7.027523,15.2,21.5,23.4,72,HAMBURG,7.0,365
200006059,2024-01-02T04:22:05.358779+00:00,52.617581,7.038753,16.3,73.3,69.1,72,HAMBURG,7.0,365
200006059,2024-01-02T04:53:21.549166+00:00,52.649727,7.145892,18.4,235.8,233.8,72,HAMBURG,7.0,365
200006059,2024-01-02T05:24:37.739553+00:00,52.620538,7.103006,19.6,57.3,59.2,72,HAMBURG,7.0,365
200006059,2024-01-02T05:55:53.929940+00:00,52.679248,7.194462,16.6,82.3,80.3,72,HAMBURG,7.0,365
200006059,2024-01-02T06:27:10.120327+00:00,52.695569,7.315297,16.7,33.5,31.4,72,HAMBURG,7.0,365
200006059,2024-01-02T06:58:26.310714+00:00,52.79191,7.379148,19.1,75.1,76.3,72,HAMBURG,7.0,365
200006059,2024-01-02T07:29:42.501100+00:00,52.815123,7.466153,22.3,103.3,104.5,72,HAMBURG,7.0,365
200006059,2024-01-02T08:00:58.691487+00:00,52.788709,7.578226,17.9,277.3,279.2,72,HAMBURG,7.0,365
200006059,2024-01-02T08:32:14.881874+00:00,52.797731,7.507739,16.2,77.1,78.9,72,HAMBURG,7.0,365
200006059,2024-01-02T09:03:31.072261+00:00,52.845663,7.716691,15.7,138.2,137.6,72,HAMBURG,7.0,365
200006059,2024-01-02T09:34:47.262648+00:00,52.819171,7.740414,17.5,85.5,81.4,72,HAMBURG,7.0,365
200006059,2024-01-02T10:06:03.453035+00:00,52.823992,7.801811,19.5,15.3,14.7,72,HAMBURG,7.0,365
200006059,2024-01-02T10:37:19.643422+00:00,52.855656,7.810444,23.4,77.9,75.3,72,HAMBURG,7.0,365
200006059,2024-01-02T11:08:35.833809+00:00,52.892259,7.981152,17.2,266.1,266.5,72,HAMBURG,7.0,365
200006059,2024-01-02T11:39:52.024196+00:00,52.88716,7.907295,17.9,68.7,68.5,72,HAMBURG,7.0,365
200006059,2024-01-02T12:11:08.214582+00:00,52.97477,8.13242,21.2,324.8,326.0,72,HAMBURG,7.0,365
200006059,2024-01-02T12:42:24.404969+00:00,53.024486,8.097395,18.4,122.3,122.3,72,HAMBURG,7.0,365
200006059,2024-01-02T13:13:40.595356+00:00,52.929978,8.246673,18.2,31.9,32.9,72,HAMBURG,7.0,365
200006059,2024-01-02T13:44:56.785743+00:00,53.031923,8.310042,20.7,86.2,81.9,72,HAMBURG,7.0,365
200006059,2024-01-02T14:16:12.976130+00:00,53.041003,8.446477,18.0,5.3,5.1,72,HAMBURG,7.0,365
200006059,2024-01-02T14:47:29.166517+00:00,53.090409,8.451067,15.8,85.5,85.5,72,HAMBURG,7.0,365
200006059,2024-01-02T15:18:45.356904+00:00,53.09402,8.497293,20.2,121.9,126.5,72,HAMBURG,7.0,365
200006059,2024-01-02T15:50:01.547291+00:00,53.04332,8.57867,14.6,79.1,75.9,72,HAMBURG,7.0,365
200006059,2024-01-02T16:21:17.737678+00:00,53.074214,8.739644,19.8,22.3,18.2,72,HAMBURG,7.0,365
200006059,2024-01-02T16:52:33.928064+00:00,53.160138,8.774815,17.8,20.0,19.3,72,HAMBURG,7.0,365
200006059,2024-01-02T17:23:50.118451+00:00,53.231439,8.800719,17.2,150.6,152.9,72,HAMBURG,7.0,365
200006059,2024-01-02T17:55:06.308838+00:00,53.090624,8.880178,17.1,2.1,2.8,72,HAMBURG,7.0,365
200006059,2024-01-02T18:26:22.499225+00:00,53.239953,8.885641,17.5,69.5,73.9,72,HAMBURG,7.0,365
200006059,2024-01-02T18:57:38.689612+00:00,53.303481,9.055424,16.9,217.7,219.0,72,HAMBURG,7.0,365
200006059,2024-01-02T19:28:54.879999+00:00,53.257682,9.020009,18.7,74.0,75.5,72,HAMBURG,7.0,365
200006059,2024-01-02T20:00:11.070386+00:00,53.314177,9.21759,17.0,135.3,137.9,72,HAMBURG,7.0,365
200006059,2024-01-02T20:31:27.260773+00:00,53.272847,9.258431,14.0,74.7,78.8,72,HAMBURG,7.0,365
200006059,2024-01-02T21:02:43.451159+00:00,53.323365,9.443348,17.8,242.3,244.9,72,HAMBURG,7.0,365
200006059,2024-01-02T21:33:59.641546+00:00,53.269621,9.340993,19.7,96.9,101.9,72,HAMBURG,7.0,365
200006059,2024-01-02T22:05:15.831933+00:00,53.254783,9.462867,13.9,42.0,39.8,72,HAMBURG,7.0,365
200006059,2024-01-02T22:36:32.022320+00:00,53.440472,9.629914,17.8,151.0,148.6,72,HAMBURG,7.0,365
200006059,2024-01-02T23:07:48.212707+00:00,53.365417,9.671569,16.9,334.9,339.8,72,HAMBURG,7.0,365
200006059,2024-01-02T23:39:04.403094+00:00,53.413224,9.649189,19.7,102.1,102.3,72,HAMBURG,7.0,365
200006059,2024-01-03T00:10:20.593481+00:00,53.388011,9.767198,17.3,71.7,75.3,72,HAMBURG,7.0,365
200006059,2024-01-03T00:41:36.783868+00:00,53.408168,9.8281,19.3,46.0,43.0,72,HAMBURG,7.0,365
